Text,Date,Retweets,Favorites,Month,Year,NEG,NEU,POS,COMP,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy
thing american idiot everyone missing verge runaway climate change need complete rethink global economy ensure society avoid planetary catastrophe,2020-04-06,0,0,4,2020,0.422,0.488,0.091,-0.8591,0.25,0.05,0.05,0.05,0.0,0.3,0.15,0.1,0.0
world leaders advocates environmental groups others meet glasgow week cop26 meta play part fight climate change httpstcozknf0n7nfx,2021-11-03,0,0,11,2021,0.13,0.75,0.12,-0.0516,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
appearances deceiving megan cole explores aesthetics climate change reveal obscure looming crisis httpstcos9skmsdofa,2021-07-31,3,9,7,2021,0.444,0.556,0.0,-0.7906,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666
doesnt matter leftist pandemics different flavors climate change systemic racism homophobia islamophobia common controlled global marxists goal crush western civilization,2020-06-06,0,5,6,2020,0.285,0.715,0.0,-0.6979,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
went back uni years back almost every class besides math sort social justice climate change topic shoehorned even nothing class stuff pervasive false narrative meant reinforce,2020-06-08,0,2,6,2020,0.0,0.88,0.12,0.5267,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
consumer driven environmental guilt trip shit absolute bollocks well literal government planning deal climate change wars fuck anyone care many holidays,2020-09-16,10,154,9,2020,0.369,0.403,0.228,-0.7096,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.05263157894736842
giving alcohol one month improve liver function decrease 50 due climate change 2100,2021-10-15,0,0,10,2021,0.0,0.675,0.325,0.6486,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
al roker utqiagvik two thumbs way end said people could first refugees due climate change fly newtok httpswwwtodaycomvideoalrokertravelstothearctictoseetheeffectsofclimatechange1469023811631fbclidiwar0ej3nci4xyddsqng5wzvtlllb473vaaizjl43z5qk9snltp6eek4wwa,2019-04-01,9,26,4,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghana tackle climate change globalclimatestrike mycommitment climatestrike climatestrikes,2019-09-19,0,3,9,2019,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
mikepompeo good news cuz im actually climate change,2021-05-31,0,1,5,2021,0.0,0.707,0.293,0.4404,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
ocho hilariousi floored asked climate change httpstcopfc7aizyzj,2021-03-09,0,0,3,2021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alarm experts scientists keep ringing know hoax trumpfox like call known climate change enemy people well partially fueled animal agriculture,2020-03-21,0,10,3,2020,0.29,0.543,0.167,-0.5267,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0
climate change reality president must support debates2020,2020-09-30,1,1,9,2020,0.0,0.69,0.31,0.4019,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
climate change like california gold rush lie get people react elites httpstcosfdjqnrfy8,2021-10-19,0,0,10,2021,0.0,0.815,0.185,0.3612,0.25,0.25,0.0,0.0,0.125,0.125,0.125,0.125,0.0
truth behind climate change activism httpsyoutube8uaktiwvbw via youtube,2019-09-29,0,0,9,2019,0.0,0.753,0.247,0.3182,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
unamerican saudi arabia accusing climate change,2021-10-28,0,0,10,2021,0.254,0.746,0.0,-0.1779,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
team using video games help fight climate change httpstcoa62zsiawz3,2021-01-24,4,7,1,2021,0.211,0.569,0.22,0.0258,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
philipaklein wallace already agrees left critical race theory somehow beneficial racist divisive marxist method guilt white people believes science climate change settled trump debating two opponents biden,2020-09-30,0,0,9,2020,0.239,0.627,0.134,-0.5719,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
every facebook laugh react climate change articles receive another nail coffin planet,2019-11-25,0,0,11,2019,0.0,0.753,0.247,0.5574,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
maybe worried real issues like climate change worried womans panties climate change causing people die cheap labor,2019-12-03,0,0,12,2019,0.349,0.546,0.105,-0.7003,0.17647058823529413,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705
raise floor lower temp carbon fee dividend need right scottsantens joshua4npv1 riopublican climatechange basicincome httpstco9kq8ujd1i8,2021-07-02,12,23,7,2021,0.136,0.864,0.0,-0.296,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0
dont forget check site source credible verified news occupy politics climatechange socialjustice economy equality healthcare httpstcongu4dh9avn,2020-09-27,0,0,9,2020,0.0,0.9,0.1,0.1695,0.0,0.09090909090909091,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091
peoplepowered movements campaigns action climate change democracy around world dont rely direction experts nonprofit institutions could months even years planning organising fundraising httpsmobilisationlaborgwhatadvocacyorganisationsneedtowintoday,2019-03-30,1,1,3,2019,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0
making mr lloydsoflondon infamous climatechange fails strong vid httpstcofxjqv9ojan,2020-12-07,1,1,12,2020,0.214,0.534,0.252,0.128,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
atheistbad raise homeowners insurance rates due climate change,2021-12-18,0,1,12,2021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020 democrats plans climate change pure fantasy httpssmashblocktvcom201909why2020democratsplansonclimatechangearepurefantasy,2019-09-06,0,0,9,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
republicstaff yesterday charles claiming schooling us 50 years climate change today hes quoted express pleading ignorance excuse gasguzzling lifestyle limit hypocrisy royalhypocrites httpstconipjycqnfw,2021-11-02,19,40,11,2021,0.101,0.847,0.052,-0.296,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
seriously advised today dont accept scientists advice climate change exceptions im denier position unthinking core religion,2019-05-18,2,4,5,2019,0.329,0.671,0.0,-0.658,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0
bbcnews much longer milked theres migrant crises domestic fuel problems russia trying provoke war climate change rules bbc reporters free roam lockdown claiming essential workers essential really httpstcowd2g4k7ehz,2021-12-08,0,0,12,2021,0.254,0.656,0.09,-0.7184,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0
climate change models make predictions instances weather confirm predictions scientists point validating prediction thus lending credence model,2019-12-08,0,2,12,2019,0.0,0.87,0.13,0.34,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
new infrastructure deal faces democratic resistance liberals call end bipartisanship talks topics cop26 biden climatecrisis climatechange climate cop28 democraticparty httpstcowwor9clbuy,2021-06-14,1,1,6,2021,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
meatloaf visit australia dont think climate change real therefore shouldnt work combat live bubble,2020-01-06,0,0,1,2020,0.0,0.865,0.135,0.2584,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
thing eat drink list beans nuts much healthier fish eat 3 times week farmed caught locally also choose car walk take public transport climateaction climatechange httpstcocmbisxjjl1,2021-11-03,1,1,11,2021,0.084,0.916,0.0,-0.3182,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
theres good details article also pointing real culprit climate change understand texas hadnt winterized equipment kind freak storm storms nearly freak time goes httpstcod4zvk5gnju httpstcotf0lrowwas,2021-02-19,0,14,2,2021,0.264,0.647,0.089,-0.6884,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.2,0.13333333333333333,0.0,0.0,0.13333333333333333
one greatest opps advance sustainable ag fight climatechange thru ambitious transparent corporate netzero commitments corporates determined achieve net zero along supply chains thats going enormous impacts,2021-09-20,0,0,9,2021,0.075,0.603,0.322,0.8225,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.15384615384615385
climatechange real getting worse rapidly due human unconscious behaviour nature impacts climate change threatening environment directly negligence shown global leaders politicians cop26glasgow cop26 climateaction httpstcoqytdywgwyu,2021-10-29,2,3,10,2021,0.22,0.78,0.0,-0.7579,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0
beware climate emergency deniers careless attitude climate justice doesnt change science storm weatherevents fire destruction ecosystemreliance green new deal workers sets course get extraction ndp vote climatestrike,2019-09-25,0,1,9,2019,0.353,0.557,0.09,-0.836,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.06451612903225806,0.0,0.0967741935483871
effectively address climate change need tools table smithlujan sentinasmith repbenraylujan clean energy standard bill httpbitly2vrdiz1 great step right direction,2019-05-08,0,0,5,2019,0.0,0.56,0.44,0.8957,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
reinhart1799 wish could send rain part world dry mine wet warm everywhere climate change get us end,2021-07-14,0,1,7,2021,0.0,0.765,0.235,0.5574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
must pay attention seasonal climate changes make change every day unfortunately china asia talents,2021-01-10,0,2,1,2021,0.213,0.618,0.169,0.0516,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
world bank assured jointly work pakistan boost climate resilience devastating impacts climate change climatechangepk httpstcocquh8ktgsy,2021-08-04,7,41,8,2021,0.2,0.558,0.242,-0.0258,0.2,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.0
exactly done know anything climate change 16 year old smarter anyone brainwashing station,2019-12-13,0,0,12,2019,0.152,0.667,0.182,0.128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machinelearning climatechange googleai,2019-07-24,0,0,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heres list controversial beliefs hate speech doesnt exist abortion pure evil climate change hoax america needs wall 2 genders firearms save lives jesus died sins rt youre ashamed say,2019-09-06,0,0,9,2019,0.473,0.458,0.07,-0.9552,0.15625,0.15625,0.03125,0.03125,0.0625,0.21875,0.15625,0.15625,0.03125
httpstcopccsavk2gw httpstcoocvsntixpm kucoin exchange clx token defi community project blockchain raised solve arising world issues global warmingpopulationand climate changethis project fully centered binance smart chain network1 bnb 6,2021-05-25,0,0,5,2021,0.0,0.845,0.155,0.5809,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
jmbenson1491 richard11526 annual climate change real autumn coming winter democrats claim selling car reducing fiber diet may delay devastating climate change truth cant stopped good news spring follow winter,2021-09-21,1,1,9,2021,0.244,0.649,0.107,-0.7219,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216
americans say big problem country today survey fielded july 2021 violent crime 61 federal budget deficit 50 climate change 47 racism 45 economic inequality 44 illegal immigration 43 httpstcoscbjjrimkc httpstcopeg7p2vuhh,2021-10-26,0,2,10,2021,0.461,0.539,0.0,-0.9661,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.0
johncornyn care got swears climate change believes petrol unlimited care evs,2021-11-13,0,0,11,2021,0.0,0.513,0.487,0.765,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
climate change real bear httpstcowumj2l3dfa,2021-07-19,0,1,7,2021,0.0,1.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0
never admit wrong never admit misinterpreting manipulating data communuty academics takes billions dollars government research climate change find controversy drive emotions cash httpstcoobtvhud3yl,2021-09-09,1,0,9,2021,0.119,0.708,0.174,0.357,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091
matjhope trussliz think canceled mat isnt dehumanizing characterize person climate change denier abbott may follow climate science closely may understand far settled think gives right name call,2020-08-28,0,0,8,2020,0.083,0.826,0.092,0.0711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preparing extreme weather events different ball game due climate change nycmayorbill de blasio says going need ability send police fire etc go evacuate peopleand tell people prepare evacuated httpstco2tovtwtlst,2021-09-03,5,26,9,2021,0.076,0.852,0.073,-0.0258,0.4,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.0
oneaday quoteoftheday changeclimatechange wedonthavetime silence protect audre lorde actnow climatechange httpsbitly2mamchz,2019-08-28,0,7,8,2019,0.0,0.794,0.206,0.3818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
good discussions future events blueplaque market weighton regional meetings selby pontefract civicvoice activities political environment yhacs portfolios environmentclimate change eg trees,2019-06-09,1,2,6,2019,0.0,0.873,0.127,0.4404,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
potus people starting fires nothing climate change lightning starting fires nothing climate change smoke given fires impacts climate health,2021-09-14,0,0,9,2021,0.0,1.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
o2 co2 cause climate change sun,2021-04-22,0,1,4,2021,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
breaking news eu proposes escaping earth climate change destroys building new earthships send wealthy socialists colonize mars,2019-09-06,0,0,9,2019,0.169,0.657,0.174,-0.2263,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
22 states sue trump administration epas new dirty power rule administration worst dont know justify making climate change worse glad states suing,2019-08-13,0,0,8,2019,0.379,0.528,0.093,-0.8481,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667
peitho70 benavbar hassanb danielphilips1 ukblitz4 politicsforali talkradio ones denying existence natural climate change though isnt really relevant conversations tackling anthropogenic change,2021-08-24,0,1,8,2021,0.1,0.795,0.105,0.0258,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
threat climate change animals whose sex determined temperatures cause produce offspring primarily one sex skew would halprn put road extinction,2020-07-02,0,0,7,2020,0.143,0.756,0.101,-0.25,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.15384615384615385
ipccch ar6 wgi report features interactive atlas providing spatial temporal analyses observed projected climate change information httpstcoalecs0hoid,2021-08-10,0,3,8,2021,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
fight joshuatreeand recent legal victory icons mojave desertcould watershed moment species protection face climatechange httpstcodmssk4fplv,2021-11-06,3,10,11,2021,0.152,0.76,0.088,-0.2732,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
one worlds biggest investors preparing 178b portfolio climate change,2020-01-28,0,0,1,2020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
still vote trump climatechange hoax,2019-03-21,0,1,3,2019,0.344,0.656,0.0,-0.2732,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
